Material Category,Material Type,Jurisdiction,Single Family Tons,Regional Single Family Composition,Multi Family Tons,Statewide Multi Family Composition,Total Residential Tons,Total Residential Composition
Special Waste,Remainder / Composite Special Waste,Orange (Countywide),253,0.000434762509603299,44,0.00020231600461172,297,0.000371367218815445
Mixed Residue,Mixed Residue,Orange (Countywide),25197,0.0433634328407493,7511,0.0344700708823858,32708,0.040937940285150236
Paper,Uncoated Corrugated Cardboard,Placer (Countywide),2047,0.0257667648205132,533,0.0356791218393351,2579,0.02733514150369193
Paper,Paper Bags,Placer (Countywide),239,0.00301141300687519,79,0.00527466562364938,318,0.003369514780807638
Paper,Newspaper,Placer (Countywide),1035,0.0130255343532942,693,0.0464310841690457,1728,0.018311107231702966
Paper,White Ledger Paper,Placer (Countywide),114,0.00143532058989468,79,0.0052869012166633,193,0.002044734600804139
Paper,Other Office Paper,Placer (Countywide),197,0.00248144848137561,88,0.005887949186271,285,0.0030204399913308067
Paper,Magazines and Catalogs,Placer (Countywide),601,0.00757131611169444,112,0.00747804221265661,713,0.007556557905535976
Paper,Phone Books and Directories,Placer (Countywide),25,0.000317426668919016,5,0.000306365386920027,30,0.0003156765042770105
Paper,Other Miscellaneous Paper - Compostable,Placer (Countywide),177,0.00223302761004769,44,0.00295972626349685,222,0.0023480090641663093
Paper,Other Miscellaneous Paper - Other,Placer (Countywide),4241,0.0533966861759858,705,0.0471909615637325,4946,0.052414789159402876
Paper,Remainder / Composite Paper - Compostable,Placer (Countywide),6343,0.0798562692043134,1011,0.0676951863054057,7354,0.0779320892313127
Paper,Remainder / Composite Paper - Other,Placer (Countywide),841,0.0105937700461842,163,0.0109194056132361,1004,0.010645293536470935
Glass,Clear Glass Bottles and Containers,Placer (Countywide),1116,0.0140468201576424,245,0.0164193762236836,1361,0.01442221640360566
Glass,Green Glass Bottles and Containers,Placer (Countywide),176,0.00222198668243311,22,0.00148785037811019,199,0.0021058284105116352
Glass,Brown Glass Bottles and Containers,Placer (Countywide),426,0.00536865105258683,102,0.00682128720880721,528,0.00559849352821925
Glass,Other Glass Colored Bottles and Containers,Placer (Countywide),20,0.000256701567038856,9,0.000619255891282891,30,0.0003140665053123912
Glass,Flat Glass,Placer (Countywide),19,0.000237379943713351,9,0.000579854656700671,28,0.0002915677976624893
Glass,Remainder / Composite Glass,Placer (Countywide),159,0.00199840789823798,59,0.00398097723909204,218,0.0023120987309103963
Metal,Tin/Steel Cans,Placer (Countywide),950,0.0119628450703914,139,0.00929533537355549,1089,0.011540779964914828
Metal,Major Appliances,Placer (Countywide),0,0.0,0,1.0932797618282e-05,0,1.7298352787199363e-06
Metal,Used Oil Filters,Placer (Countywide),0,0.0,0,0.0,0,0.0
Metal,Other Ferrous,Placer (Countywide),662,0.00832982783881571,113,0.00756548567504157,775,0.008208890263084991
Metal,Aluminum Cans,Placer (Countywide),272,0.00342544779242173,34,0.00227739446282066,306,0.003243797749977436
Metal,Other Non-Ferrous,Placer (Countywide),230,0.00290100373072944,115,0.00768714263469483,345,0.0036582876587780717
Metal,Remainder / Composite Metal,Placer (Countywide),430,0.00541005453114149,127,0.00852379656968097,557,0.005902724478501713
Electronics,Brown Goods,Placer (Countywide),0,0.0,68,0.00453436039488614,68,0.000717446426007937
Electronics,Computer-related Electronics,Placer (Countywide),288,0.00362142425758042,30,0.00201706805339667,318,0.003367575969289655
Electronics,Other Small Consumer Electronics,Placer (Countywide),640,0.00805435669483207,39,0.00261664724282099,679,0.007193978411620448
Electronics,Video Display Devices,Placer (Countywide),0,0.0,98,0.00653254413252071,98,0.001033607837149828
Plastic,PETE Plastic Containers,Placer (Countywide),764,0.00961388772039072,138,0.00925575177699064,902,0.009557221877749026
Plastic,HDPE Plastic Containers,Placer (Countywide),656,0.00826413431950899,70,0.00466298875785393,726,0.0076943452450327805
Plastic,Miscellaneous Plastic Containers,Placer (Countywide),697,0.00877477722168305,95,0.00638361235962469,792,0.008396436610245483
Plastic,Plastic Trash Bags,Placer (Countywide),1201,0.0151150299043524,168,0.0112707745793956,1369,0.014506774934883554
Plastic,Plastic Grocery and Other Merchandise Bags,Placer (Countywide),999,0.0125811370168076,131,0.0087813977992591,1130,0.011979925581460101
Plastic,Non-Bag Commercial and Industrial Packaging Film,Placer (Countywide),76,0.000957800470564335,25,0.00168720787646775,101,0.0010732105153987328
Plastic,Film Products,Placer (Countywide),137,0.00172238470787362,0,1.60033976566839e-05,137,0.0014523935590001042
Plastic,Other Film - Other,Placer (Countywide),1951,0.0245688241743318,321,0.0214910767881785,2272,0.024081849459035413
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,Placer (Countywide),940,0.0118331141709202,25,0.00167869818165958,965,0.010226437853812904
Plastic,Durable Plastic Items - Other,Placer (Countywide),756,0.00952280006757048,168,0.0112605235062998,925,0.00979775030573696
Plastic,Remainder / Composite Plastic,Placer (Countywide),2348,0.0295565632242158,503,0.0336593115318444,2850,0.030205718089241083
Other Organic,Food,Placer (Countywide),20341,0.256091555788151,3698,0.247713326035693,24039,0.25476591546212995
Other Organic,Leaves and Grass,Placer (Countywide),1894,0.0238484036474808,446,0.0298758256509316,2340,0.02480208884182363
Other Organic,Prunings and Trimmings,Placer (Countywide),1620,0.020392593304119,116,0.00776987682463602,1736,0.01839537163754613
Other Organic,Branches and Stumps,Placer (Countywide),647,0.00813992388384503,0,0.0,647,0.006851989359490159
Other Organic,Manures,Placer (Countywide),4,5.52046380728723e-05,0,0.0,4,4.6469917663547986e-05
Other Organic,Textiles,Placer (Countywide),5789,0.0728866836476133,1112,0.0744969455238916,6902,0.07314146635729288
Other Organic,Carpet,Placer (Countywide),809,0.0101907761882522,93,0.00626191036404208,903,0.009569133773806438
Other Organic,Remainder / Composite Organic,Placer (Countywide),6352,0.0799683346196014,1116,0.0747577651799157,7468,0.07914389542721065
Inerts and Other,Concrete,Placer (Countywide),415,0.00523063945740465,57,0.00380054474914847,472,0.0050043635887179905
Inerts and Other,Asphalt Paving,Placer (Countywide),0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,Placer (Countywide),52,0.000656935193067181,0,0.0,52,0.0005529920201962216
Inerts and Other,Clean Dimensional Lumber,Placer (Countywide),356,0.00448537684342088,78,0.00520836277968044,434,0.004599770855111796
Inerts and Other,Clean Engineered Wood,Placer (Countywide),242,0.00304453578971891,20,0.00131834677248041,262,0.002771410578403852
Inerts and Other,Clean Pallets & Crates,Placer (Countywide),59,0.000736981918272846,297,0.0199110136755632,356,0.0037707814750846677
Inerts and Other,Other Wood Waste,Placer (Countywide),2277,0.028665008319339,315,0.0211054469970467,2592,0.02746890130963084
Inerts and Other,Gypsum Board,Placer (Countywide),129,0.00162853682314973,62,0.00414580933333641,191,0.0020268307408008905
Inerts and Other,"Rock, Soil and Fines",Placer (Countywide),839,0.0105606472633405,44,0.00294628003745275,883,0.009355868622744092
Inerts and Other,Remainder / Composite Inerts and Other,Placer (Countywide),675,0.00849599379941505,38,0.00251265780565917,712,0.0075492840872434875
Household Hazardous Waste (HHW),Paint,Placer (Countywide),11,0.000138011595182181,0,4.0077500773254e-06,11,0.00011680891798646733
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,Placer (Countywide),0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,Placer (Countywide),0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,Placer (Countywide),105,0.00132767154565258,5,0.000361101619624407,111,0.0011747366047736517
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,Placer (Countywide),252,0.00316874622538287,7,0.000455389934663065,258,0.002739427070368516
Special Waste,Ash,Placer (Countywide),0,0.0,14,0.000931303337992967,14,0.00014735490635589272
Special Waste,Treated Medical Waste,Placer (Countywide),0,0.0,110,0.0073855680185596,110,0.0011685770246516016
Special Waste,Bulky Items,Placer (Countywide),37,0.000466479191715771,420,0.0281400658522521,457,0.004845115673018503
Special Waste,Tires,Placer (Countywide),359,0.00451573939436096,0,0.0,359,0.0038012392648782306
Special Waste,Remainder / Composite Special Waste,Placer (Countywide),70,0.000883274209165957,3,0.00020231600461172,73,0.0007755300098585518
Mixed Residue,Mixed Residue,Placer (Countywide),4320,0.0543876094293938,515,0.0344700708823858,4835,0.051236168961286736
Paper,Uncoated Corrugated Cardboard,Plumas (Countywide),79,0.0205731672386676,41,0.0356791218393351,120,0.02408644881067864
Paper,Paper Bags,Plumas (Countywide),14,0.0037190066107415,6,0.00527466562364938,20,0.004080815466048176
Paper,Newspaper,Plumas (Countywide),27,0.00709212559665615,54,0.0464310841690457,81,0.01624142081619658
Paper,White Ledger Paper,Plumas (Countywide),8,0.00217251731296198,6,0.0052869012166633,14,0.00289684807300267
Paper,Other Office Paper,Plumas (Countywide),15,0.00397913697321458,7,0.005887949186271,22,0.004423080765569444
Paper,Magazines and Catalogs,Plumas (Countywide),40,0.0103880630464524,9,0.00747804221265661,49,0.009711262219241443
Paper,Phone Books and Directories,Plumas (Countywide),8,0.00208390147519643,0,0.000306365386920027,8,0.0016704893507981397
Paper,Other Miscellaneous Paper - Compostable,Plumas (Countywide),9,0.00240977907214072,3,0.00295972626349685,13,0.002537683556434969
Paper,Other Miscellaneous Paper - Other,Plumas (Countywide),165,0.0430472871261769,55,0.0471909615637325,220,0.044011006098378366
Paper,Remainder / Composite Paper - Compostable,Plumas (Countywide),348,0.0907854965031047,79,0.0676951863054057,427,0.08541524593277597
Paper,Remainder / Composite Paper - Other,Plumas (Countywide),36,0.00937326877526624,13,0.0109194056132361,49,0.009732863001797737
Glass,Clear Glass Bottles and Containers,Plumas (Countywide),57,0.0147765480186356,19,0.0164193762236836,76,0.015158630330634608
Glass,Green Glass Bottles and Containers,Plumas (Countywide),42,0.0109054651959868,2,0.00148785037811019,44,0.008715154588904612
Glass,Brown Glass Bottles and Containers,Plumas (Countywide),25,0.0064632390060619,8,0.00682128720880721,33,0.0065465124029342285
Glass,Other Glass Colored Bottles and Containers,Plumas (Countywide),4,0.00105481432695128,1,0.000619255891282891,5,0.000953513914893899
Glass,Flat Glass,Plumas (Countywide),1,0.000368756228121178,1,0.000579854656700671,2,0.00041785264331734506
Glass,Remainder / Composite Glass,Plumas (Countywide),23,0.00602587696805771,5,0.00398097723909204,28,0.0055502824939376826
Metal,Tin/Steel Cans,Plumas (Countywide),48,0.0125434289069437,11,0.00929533537355549,59,0.01178800050425826
Metal,Major Appliances,Plumas (Countywide),0,0.0,0,1.0932797618282e-05,0,2.54270566926893e-06
Metal,Used Oil Filters,Plumas (Countywide),2,0.000611735138123505,0,0.0,2,0.00046946026410621053
Metal,Other Ferrous,Plumas (Countywide),40,0.0104046427838408,9,0.00756548567504157,49,0.009744323153994452
Metal,Aluminum Cans,Plumas (Countywide),12,0.0032502002432076,3,0.00227739446282066,15,0.0030239490256097246
Metal,Other Non-Ferrous,Plumas (Countywide),42,0.010888313743516,9,0.00768714263469483,51,0.01014379836777281
Metal,Remainder / Composite Metal,Plumas (Countywide),47,0.0121861069804696,10,0.00852379656968097,57,0.011334341698675404
Electronics,Brown Goods,Plumas (Countywide),0,0.0,5,0.00453436039488614,5,0.0010545831254852465
Electronics,Computer-related Electronics,Plumas (Countywide),10,0.00262417222802513,2,0.00201706805339667,12,0.002482974404690027
Electronics,Other Small Consumer Electronics,Plumas (Countywide),20,0.00509398138381349,3,0.00261664724282099,23,0.004517813070367204
Electronics,Video Display Devices,Plumas (Countywide),24,0.00634603741417842,8,0.00653254413252071,32,0.006389414389280626
Plastic,PETE Plastic Containers,Plumas (Countywide),43,0.0112199084912839,11,0.00925575177699064,54,0.010763092899599057
Plastic,HDPE Plastic Containers,Plumas (Countywide),24,0.00637176459288454,5,0.00466298875785393,30,0.005974344448933787
Plastic,Miscellaneous Plastic Containers,Plumas (Countywide),23,0.00611449280582326,7,0.00638361235962469,31,0.006177083538685427
Plastic,Plastic Trash Bags,Plumas (Countywide),66,0.0173063872580716,13,0.0112707745793956,79,0.01590264897337878
Plastic,Plastic Grocery and Other Merchandise Bags,Plumas (Countywide),27,0.00701780263594956,10,0.0087813977992591,37,0.0074279724366365955
Plastic,Non-Bag Commercial and Industrial Packaging Film,Plumas (Countywide),8,0.00200957851448983,2,0.00168720787646775,10,0.001934602860725428
Plastic,Film Products,Plumas (Countywide),0,5.71715082358416e-06,0,1.60033976566839e-05,0,8.10948433703781e-06
Plastic,Other Film - Other,Plumas (Countywide),105,0.0273994453220271,25,0.0214910767881785,130,0.026025300963768344
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,Plumas (Countywide),36,0.0092760772112653,2,0.00167869818165958,38,0.007509109651392093
Plastic,Durable Plastic Items - Other,Plumas (Countywide),39,0.0100621854495081,13,0.0112605235062998,52,0.010340890048009923
Plastic,Remainder / Composite Plastic,Plumas (Countywide),70,0.0183349026912344,39,0.0336593115318444,109,0.021898991463174648
Other Organic,Food,Plumas (Countywide),958,0.249822339538157,288,0.247713326035693,1245,0.2493318337429786
Other Organic,Leaves and Grass,Plumas (Countywide),79,0.0206846516797275,35,0.0298758256509316,114,0.022822297594322794
Other Organic,Prunings and Trimmings,Plumas (Countywide),38,0.00987637804774164,9,0.00776987682463602,47,0.009386456548293424
Other Organic,Branches and Stumps,Plumas (Countywide),25,0.0065347033913567,0,0.0,25,0.005014888615639245
Other Organic,Manures,Plumas (Countywide),19,0.0048367095967522,0,0.0,19,0.003711807321811722
Other Organic,Textiles,Plumas (Countywide),132,0.0343263452598817,87,0.0744969455238916,218,0.043669060326556895
Other Organic,Carpet,Plumas (Countywide),32,0.00844994891725739,7,0.00626191036404208,40,0.007941063796715497
Other Organic,Remainder / Composite Organic,Plumas (Countywide),280,0.0730366017712877,87,0.0747577651799157,367,0.07343690296679674
Inerts and Other,Concrete,Plumas (Countywide),6,0.00158365077813281,4,0.00380054474914847,10,0.0020992469745577304
Inerts and Other,Asphalt Paving,Plumas (Countywide),0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,Plumas (Countywide),81,0.0212249224325562,0,0.0,81,0.016288516172843995
Inerts and Other,Clean Dimensional Lumber,Plumas (Countywide),7,0.001732296699546,6,0.00520836277968044,13,0.0025407460313008655
Inerts and Other,Clean Engineered Wood,Plumas (Countywide),30,0.00774102221513296,2,0.00131834677248041,31,0.00624726244475195
Inerts and Other,Clean Pallets & Crates,Plumas (Countywide),30,0.0077238707626622,23,0.0199110136755632,53,0.010558306966347603
Inerts and Other,Other Wood Waste,Plumas (Countywide),56,0.0145787346001396,25,0.0211054469970467,80,0.016096690862821367
Inerts and Other,Gypsum Board,Plumas (Countywide),2,0.000463089216710317,5,0.00414580933333641,7,0.0013196013049993334
Inerts and Other,"Rock, Soil and Fines",Plumas (Countywide),63,0.0164854043998049,3,0.00294628003745275,67,0.013336529841336701
Inerts and Other,Remainder / Composite Inerts and Other,Plumas (Countywide),12,0.00322447306450147,3,0.00251265780565917,15,0.003058921962457484
Household Hazardous Waste (HHW),Paint,Plumas (Countywide),2,0.000463089216710317,0,4.0077500773254e-06,2,0.00035631791364402674
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,Plumas (Countywide),0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,Plumas (Countywide),0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,Plumas (Countywide),14,0.00355606781226935,0,0.000361101619624407,14,0.0028129955507307275
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,Plumas (Countywide),8,0.00219824449166811,1,0.000455389934663065,9,0.0017928984569626492
Special Waste,Ash,Plumas (Countywide),3,0.000897592679302713,1,0.000931303337992967,5,0.0009054329673935821
Special Waste,Treated Medical Waste,Plumas (Countywide),0,0.0,9,0.0073855680185596,9,0.0017177054151409246
Special Waste,Bulky Items,Plumas (Countywide),52,0.0135782332060124,33,0.0281400658522521,85,0.016964965103676257
Special Waste,Tires,Plumas (Countywide),16,0.00412778289462777,0,0.0,16,0.003167759912940978
Special Waste,Remainder / Composite Special Waste,Plumas (Countywide),1,0.000142928770589604,0,0.00020231600461172,1,0.00015674081229224407
